graph_id,graph_hash,m,n,sample_id,seed,delete_probability,probability_bucket_index,attempt_index,deleted_cross_edges,deleted_edge_count,num_edges,L,x_star_bits,x_star_index,mis_size,x_star_left_count,x_star_right_count
cklr_m3_s154_a31fbda90e9a26ca,a31fbda90e9a26ca,3,9,154,4329863756529732985,0.11,4,80,"[[0,0,1],[1,1,0]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s155_84cfd4440c218f2b,84cfd4440c218f2b,3,9,155,4052284647437188743,0.05,1,124,"[[0,0,2],[1,0,1]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s156_9ecb1e5521eb7b80,9ecb1e5521eb7b80,3,9,156,211551839042742410,0.11,4,82,"[[0,0,2],[2,0,0]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s157_f3c8aac61c0635b6,f3c8aac61c0635b6,3,9,157,7766494602264175031,0.05,1,128,"[[0,1,0],[1,0,0]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s158_688e47204b0fab02,688e47204b0fab02,3,9,158,7935615053320646773,0.05,1,131,"[[1,0,1],[2,0,0]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s159_976e88c9e8893960,976e88c9e8893960,3,9,159,2301789602370972814,0.11,4,86,"[[0,1,0],[1,0,1],[2,1,2]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s160_61bf2cc1efba0de5,61bf2cc1efba0de5,3,9,160,1472509290405099502,0.05,1,132,"[[0,0,2],[1,1,2]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s163_7db1ce57de2b0f11,7db1ce57de2b0f11,3,9,163,4116543301881447544,0.05,1,140,"[[0,1,1],[2,0,1]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s164_1e36dbb9930a9c01,1e36dbb9930a9c01,3,9,164,1859976114223798006,0.05,1,146,"[[0,0,1],[1,1,0],[2,0,0]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s166_30feaea60e7db8d3,30feaea60e7db8d3,3,9,166,2892241580865322867,0.05,1,158,"[[0,0,1],[1,1,2]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s169_375192e21ba014d9,375192e21ba014d9,3,9,169,8795334480721211965,0.05,1,207,"[[0,0,0],[2,1,0]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s170_c425a8148109d86a,c425a8148109d86a,3,9,170,3895772065889999036,0.05,1,225,"[[0,0,0],[1,0,1]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s171_905b8a35c3730c16,905b8a35c3730c16,3,9,171,5310020739384756415,0.05,1,227,"[[1,0,1],[2,0,2]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s172_93a95d516605f710,93a95d516605f710,3,9,172,7201150602421994779,0.05,1,228,"[[1,1,1],[2,0,2]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s173_12abf89abb8b6376,12abf89abb8b6376,3,9,173,2812585791879379459,0.07,2,4,"[[0,0,0],[1,1,2],[2,1,0]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s181_d2c03ba9f83b250b,d2c03ba9f83b250b,3,9,181,5748754979785358194,0.07,2,29,"[[1,1,0],[2,0,0]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s188_d735114fd9e1b41e,d735114fd9e1b41e,3,9,188,8591223117797515144,0.07,2,64,"[[0,0,2],[2,1,0]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s194_ad9780f97c17dc9f,ad9780f97c17dc9f,3,9,194,2220770979522073481,0.07,2,73,"[[0,1,1],[1,1,0],[1,1,1],[2,1,1]]",4,20,261,"[1,1,1,0,0,0,0,1,0]",135,4,3,1
cklr_m3_s196_73e3319b70de042d,73e3319b70de042d,3,9,196,4085254920685970400,0.07,2,80,"[[0,0,2],[2,1,1]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s202_91142ac69b6ae1d5,91142ac69b6ae1d5,3,9,202,8984199073132374085,0.07,2,108,"[[0,1,2],[1,0,2],[2,1,1]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s203_046665483dbbb8c5,046665483dbbb8c5,3,9,203,7273876638575614449,0.07,2,109,"[[1,0,2],[2,1,0]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s220_c114a710db1d7129,c114a710db1d7129,3,9,220,5042518942657369232,0.07,2,176,"[[0,1,2],[1,0,0],[1,0,1],[2,1,0]]",4,20,261,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s222_05edd76d5a99023f,05edd76d5a99023f,3,9,222,4642911467699889363,0.07,2,179,"[[0,0,2],[2,1,1],[2,1,2]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s224_f6dfb68e0ec689f0,f6dfb68e0ec689f0,3,9,224,1481110787940395095,0.07,2,182,"[[1,0,2],[2,0,1]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s225_cb252359459dad3c,cb252359459dad3c,3,9,225,5983920519654336499,0.07,2,185,"[[2,1,0],[2,1,1]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s226_28bba4a59af657c5,28bba4a59af657c5,3,9,226,4568609144319143562,0.07,2,187,"[[0,1,0],[1,0,0],[1,0,2]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s246_d83ede48b629e625,d83ede48b629e625,3,9,246,5971954532791492871,0.07,2,249,"[[0,0,1],[1,1,1],[2,1,0]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s248_f02ade31d564d326,f02ade31d564d326,3,9,248,2529589831809635259,0.07,2,264,"[[0,0,2],[1,1,1]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s250_3de88cd7e2039fb2,3de88cd7e2039fb2,3,9,250,3770331805423851972,0.07,2,269,"[[0,0,2],[1,1,1],[1,1,2],[2,1,0]]",4,20,261,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s251_5a1699e28f59300d,5a1699e28f59300d,3,9,251,2856142221888425451,0.07,2,271,"[[0,1,2],[1,1,1],[2,1,0]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s264_5d1356f381d87cc3,5d1356f381d87cc3,3,9,264,7269256814628924064,0.07,2,319,"[[0,0,0],[1,0,1],[2,1,2]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s267_1767915e5bc52589,1767915e5bc52589,3,9,267,2139206785660685789,0.07,2,325,"[[0,0,1],[1,1,1],[2,1,2]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s270_8c01182576a0ff6d,8c01182576a0ff6d,3,9,270,5990226651285154472,0.07,2,340,"[[0,1,2],[2,0,0],[2,0,2]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s271_4e3529d78c37b7ad,4e3529d78c37b7ad,3,9,271,7187848364837827096,0.07,2,342,"[[1,0,0],[2,1,2]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s279_4682aa98f714bd8a,4682aa98f714bd8a,3,9,279,785219076258016250,0.09,3,33,"[[0,0,2],[1,1,2],[2,1,0]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s283_bdb356a2e5adc9d9,bdb356a2e5adc9d9,3,9,283,2100574399570804618,0.09,3,51,"[[0,1,0],[1,1,2],[2,0,0],[2,0,1]]",4,20,261,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s288_6539972e12686942,6539972e12686942,3,9,288,5376829431880466026,0.09,3,57,"[[1,1,1],[2,0,0],[2,0,2]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s295_fd09244fb7c78c50,fd09244fb7c78c50,3,9,295,7778435819082271207,0.09,3,77,"[[0,1,1],[2,0,0],[2,0,1]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s297_0d0246977a3319e4,0d0246977a3319e4,3,9,297,8638095876830302108,0.09,3,80,"[[0,1,2],[1,0,2],[2,0,1]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s300_37e0927b7310dc88,37e0927b7310dc88,3,9,300,354129749468886917,0.09,3,91,"[[0,1,0],[1,1,0],[2,1,0]]",3,21,270,"[1,1,1,0,0,0,1,0,0]",71,4,3,1
cklr_m3_s305_a99941640c0d893b,a99941640c0d893b,3,9,305,3680979985485294952,0.09,3,108,"[[0,0,0],[1,0,1],[1,0,2]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s308_3bb6e7a154d0e5c6,3bb6e7a154d0e5c6,3,9,308,6387932014547449097,0.09,3,115,"[[1,0,2],[2,1,0],[2,1,1]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s314_59b3c15f65753911,59b3c15f65753911,3,9,314,2054220820219160328,0.09,3,133,"[[0,1,2],[1,1,0],[2,0,0]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s319_eea48e9fbd015387,eea48e9fbd015387,3,9,319,3178612980574603891,0.09,3,144,"[[0,0,0],[0,0,1]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s323_ed57446e81a55686,ed57446e81a55686,3,9,323,1879820811626599841,0.09,3,152,"[[1,0,1],[1,0,2]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s326_90a93d690a337d31,90a93d690a337d31,3,9,326,7509051388557685550,0.09,3,166,"[[1,0,2],[2,1,0],[2,1,2]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s328_a7cc71953f6ae56d,a7cc71953f6ae56d,3,9,328,9188246368354275151,0.09,3,168,"[[1,0,0],[1,0,2],[2,0,1]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s330_96f91b64c16f9b7c,96f91b64c16f9b7c,3,9,330,2819218746361323167,0.09,3,172,"[[1,0,0],[2,1,1]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s331_f9ba1d0808826a84,f9ba1d0808826a84,3,9,331,2127912321755383836,0.09,3,173,"[[1,1,1],[1,1,2],[2,0,0],[2,0,1],[2,0,2]]",5,19,252,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s339_301beaf2060cd601,301beaf2060cd601,3,9,339,2489340841759044684,0.09,3,222,"[[0,0,0],[0,0,1],[2,1,0]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s341_3b6a4b147575a933,3b6a4b147575a933,3,9,341,1508360252357363423,0.09,3,226,"[[0,0,2],[1,0,1],[2,1,0]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s342_2868a5a766629a2c,2868a5a766629a2c,3,9,342,8182452324442648208,0.09,3,227,"[[0,0,1],[1,0,2],[2,1,2]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s351_cf5b14605b6a0e77,cf5b14605b6a0e77,3,9,351,8917400936015262952,0.09,3,242,"[[0,1,1],[1,0,2],[2,0,1]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s358_7b1494179769e3c2,7b1494179769e3c2,3,9,358,6578077191464425403,0.09,3,268,"[[0,1,2],[1,1,0]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s359_cc469ed5e840f404,cc469ed5e840f404,3,9,359,2914452945489752394,0.11,4,5,"[[0,0,0],[0,1,0],[1,1,1],[2,0,0],[2,1,0]]",5,19,252,"[1,0,1,1,0,0,1,0,0]",77,4,2,2
cklr_m3_s365_06f48787be58ab12,06f48787be58ab12,3,9,365,4042188386397111867,0.11,4,14,"[[1,1,0],[1,1,1],[1,1,2]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s366_a7da3595a1ddf9a5,a7da3595a1ddf9a5,3,9,366,4113732513066743645,0.11,4,15,"[[1,1,2],[2,0,0],[2,0,1]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s370_468fc80f01b91cb3,468fc80f01b91cb3,3,9,370,834857835325330229,0.11,4,25,"[[0,1,1],[1,0,1],[1,0,2]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s372_9ea35625ef3690a3,9ea35625ef3690a3,3,9,372,6608182458011061328,0.11,4,28,"[[0,0,1],[1,1,2],[2,0,2]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s375_4f16f1b49f36dc9f,4f16f1b49f36dc9f,3,9,375,934629899852119670,0.11,4,31,"[[0,0,1],[2,1,1],[2,1,2]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s376_341fcb1464ab8e09,341fcb1464ab8e09,3,9,376,5201041730094580938,0.11,4,33,"[[0,0,1],[1,0,0]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s387_27cb69951771858b,27cb69951771858b,3,9,387,1791297975338537932,0.11,4,55,"[[0,0,1],[1,1,2],[2,1,1]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s390_c272103dbad0248f,c272103dbad0248f,3,9,390,1621698690760322580,0.11,4,61,"[[0,0,1],[0,1,0],[1,0,1],[1,1,0],[2,0,1],[2,1,0]]",6,18,243,"[1,1,1,0,1,0,1,0,0]",87,5,3,2
cklr_m3_s391_b86cf1ced976f36c,b86cf1ced976f36c,3,9,391,2421655909343055633,0.11,4,63,"[[0,0,0],[1,1,0],[2,1,1]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s399_0f4534925d682e68,0f4534925d682e68,3,9,399,1442099205726794661,0.11,4,75,"[[0,1,0],[0,1,1],[2,0,1]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s404_c4e30573b1a6f01c,c4e30573b1a6f01c,3,9,404,699327544895424026,0.11,4,87,"[[0,1,2],[1,1,1]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s406_9e0947359ec0487c,9e0947359ec0487c,3,9,406,926354374099586982,0.11,4,92,"[[0,1,0],[1,1,1],[1,1,2],[2,0,1]]",4,20,261,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s410_2ec182911a423b80,2ec182911a423b80,3,9,410,4110037051650104009,0.11,4,104,"[[0,1,0],[1,0,1],[2,0,2]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s415_6477c9c42549a50f,6477c9c42549a50f,3,9,415,2774461675401810620,0.11,4,116,"[[0,0,2],[1,0,0],[2,1,1]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s416_02719d595a71e7c6,02719d595a71e7c6,3,9,416,7646720003322378259,0.11,4,119,"[[0,0,2],[1,0,0],[1,0,1],[2,1,0],[2,1,2]]",5,19,252,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s417_636d4b612d50f0ba,636d4b612d50f0ba,3,9,417,8389727322907884939,0.11,4,120,"[[0,0,1],[0,1,1],[1,0,2],[2,0,1],[2,1,1]]",5,19,252,"[1,0,1,0,1,0,0,1,0]",149,4,2,2
cklr_m3_s421_220cd9a9e27a9fef,220cd9a9e27a9fef,3,9,421,3524224385167712773,0.11,4,127,"[[0,0,2],[1,0,1],[1,0,2],[2,0,2]]",4,20,261,"[1,1,1,0,0,1,0,0,0]",39,4,3,1
cklr_m3_s427_cbd8d6549c920479,cbd8d6549c920479,3,9,427,3734969853688476967,0.11,4,137,"[[0,0,1],[1,0,0],[2,1,2]]",3,21,270,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m3_s429_9a63b25c6b8366e3,9a63b25c6b8366e3,3,9,429,299082279692097496,0.11,4,142,"[[0,1,2],[2,0,1]]",2,22,279,"[1,1,1,0,0,0,0,0,0]",7,3,3,0
cklr_m4_s00_11114d98629ee538,11114d98629ee538,4,13,0,8772526418923903243,0.03,0,1,"[[3,0,1]]",1,44,741,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s01_cd55346992b18745,cd55346992b18745,4,13,1,6000944236440503477,0.03,0,3,"[[1,2,0]]",1,44,741,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s02_83f560079e9afce0,83f560079e9afce0,4,13,2,2090743040554807848,0.03,0,4,"[[1,1,1],[1,2,1],[2,2,2]]",3,42,715,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s03_896a5fbefe2c8378,896a5fbefe2c8378,4,13,3,3245664574519177778,0.03,0,8,"[[2,1,0]]",1,44,741,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s04_cab4b2616d80583e,cab4b2616d80583e,4,13,4,1201331505058437711,0.05,1,1,"[[1,1,2],[1,2,1],[1,2,2],[2,2,2]]",4,41,702,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s05_3aa49806cc1b3963,3aa49806cc1b3963,4,13,5,1857594716715241546,0.05,1,2,"[[1,1,1]]",1,44,741,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s06_8e7af2cdf50bb0c7,8e7af2cdf50bb0c7,4,13,6,8719962836897695065,0.05,1,3,"[[0,1,2],[2,0,1]]",2,43,728,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s07_2cef2e3c52729484,2cef2e3c52729484,4,13,7,1278188893167950740,0.05,1,5,"[[1,1,2]]",1,44,741,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s08_7f28040993933bd5,7f28040993933bd5,4,13,8,5333394421908251311,0.07,2,1,"[[0,1,2],[1,1,0]]",2,43,728,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s09_9ce13dafb5663188,9ce13dafb5663188,4,13,9,1688706592466653603,0.07,2,2,"[[0,2,0],[2,1,0]]",2,43,728,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s10_bb6af34489887c45,bb6af34489887c45,4,13,10,3865422147709834241,0.07,2,3,"[[0,0,1],[1,2,0],[2,1,1],[3,1,2],[3,2,2]]",5,40,689,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s11_a74cdf9e960b216a,a74cdf9e960b216a,4,13,11,3608065954858741264,0.07,2,4,"[[3,0,0],[3,2,1]]",2,43,728,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s12_b6a4bd73b70e05e1,b6a4bd73b70e05e1,4,13,12,4483576781008998014,0.09,3,2,"[[0,1,0],[0,1,2],[3,2,2]]",3,42,715,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s13_fa5b368991cc9f3f,fa5b368991cc9f3f,4,13,13,8396042630652244151,0.09,3,3,"[[0,2,1],[2,0,2]]",2,43,728,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s14_4bf014764ff92cdc,4bf014764ff92cdc,4,13,14,4925742774039405500,0.09,3,4,"[[0,0,1],[0,2,2],[2,2,0],[2,2,2]]",4,41,702,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s15_53a82785e677496f,53a82785e677496f,4,13,15,1758435016433764025,0.09,3,5,"[[1,0,2],[1,2,1]]",2,43,728,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s16_062c3544abe014be,062c3544abe014be,4,13,16,3726149405464036517,0.11,4,1,"[[2,1,0],[2,1,1]]",2,43,728,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s17_bc7e55b7d1657083,bc7e55b7d1657083,4,13,17,6826459306292113342,0.11,4,2,"[[0,0,0],[0,1,0],[0,1,1],[2,1,2],[3,0,0]]",5,40,689,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s18_33b0f5ee319faf60,33b0f5ee319faf60,4,13,18,6533843983383432326,0.11,4,3,"[[0,2,1],[2,1,0],[2,2,2],[3,1,1]]",4,41,702,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s19_3bf7ee16a2ae6f1f,3bf7ee16a2ae6f1f,4,13,19,997091065982931378,0.11,4,4,"[[1,1,0],[1,2,1],[3,0,0],[3,0,1],[3,2,1]]",5,40,689,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s20_95745cf2e82d316e,95745cf2e82d316e,4,13,20,9115863265380465527,0.03,0,2,"[[0,0,0]]",1,44,741,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s21_f13ab858d9c9ce10,f13ab858d9c9ce10,4,13,21,6201762600796281420,0.03,0,4,"[[2,1,1]]",1,44,741,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s22_673ea69aa4423e36,673ea69aa4423e36,4,13,22,4048033133701642219,0.03,0,5,"[[3,1,2],[3,2,0]]",2,43,728,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s23_efddff76eb02f7b3,efddff76eb02f7b3,4,13,23,827216317397197073,0.03,0,6,"[[3,2,2]]",1,44,741,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s24_4e8b5c3c04eaca7e,4e8b5c3c04eaca7e,4,13,24,154959872804275551,0.03,0,11,"[[1,0,1]]",1,44,741,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s25_c7b73f82097b87c2,c7b73f82097b87c2,4,13,25,6679446689182026902,0.03,0,12,"[[2,1,2]]",1,44,741,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s26_086a0ba2cc944e92,086a0ba2cc944e92,4,13,26,6786531919061636376,0.03,0,15,"[[1,0,2],[3,2,1]]",2,43,728,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s27_f417008791a22ee3,f417008791a22ee3,4,13,27,4771531901033428195,0.03,0,16,"[[0,1,1]]",1,44,741,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s28_60e242c28fb25b91,60e242c28fb25b91,4,13,28,4292831083487519812,0.03,0,18,"[[2,2,0]]",1,44,741,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s29_dd470a2e744d1721,dd470a2e744d1721,4,13,29,7698894861086415221,0.03,0,24,"[[3,1,0]]",1,44,741,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s30_9a56d9b2222d549e,9a56d9b2222d549e,4,13,30,7942324138664706266,0.03,0,25,"[[0,0,2]]",1,44,741,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s31_8ed7ac5d14ced8c6,8ed7ac5d14ced8c6,4,13,31,2188862336449306996,0.03,0,26,"[[1,0,0],[3,1,0]]",2,43,728,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s32_c17c42c60334aaca,c17c42c60334aaca,4,13,32,5222348109834951306,0.03,0,29,"[[0,2,1],[2,0,1],[3,1,0]]",3,42,715,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s33_ff32fede4188a0ba,ff32fede4188a0ba,4,13,33,7770899495916643650,0.03,0,31,"[[2,2,1]]",1,44,741,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s34_5588d88175aee7ff,5588d88175aee7ff,4,13,34,3404838659905703248,0.03,0,32,"[[3,0,2]]",1,44,741,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s35_b9e0a7742c2dda0f,b9e0a7742c2dda0f,4,13,35,7440283813667836334,0.03,0,33,"[[2,2,2]]",1,44,741,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s36_902e477bc05e85fc,902e477bc05e85fc,4,13,36,4818562122056525857,0.05,1,1,"[[0,1,0],[1,0,2],[2,1,0]]",3,42,715,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s37_187b2d8cd84b0aa6,187b2d8cd84b0aa6,4,13,37,6442307512522820720,0.05,1,3,"[[1,2,2]]",1,44,741,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s38_51881138d4bcd359,51881138d4bcd359,4,13,38,4847941444090183759,0.05,1,5,"[[2,0,0],[2,2,0],[3,1,2]]",3,42,715,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s39_60d69f03ab3079c6,60d69f03ab3079c6,4,13,39,2252553953879071015,0.05,1,6,"[[2,1,1],[2,2,0]]",2,43,728,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s40_7ab67aa9a954bc2f,7ab67aa9a954bc2f,4,13,40,1635432486697891527,0.05,1,7,"[[0,0,0],[0,1,2],[1,1,1]]",3,42,715,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s41_12bdafb35488bddf,12bdafb35488bddf,4,13,41,6149256580931535268,0.05,1,8,"[[0,1,0]]",1,44,741,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s42_6fa3f698c377bd98,6fa3f698c377bd98,4,13,42,7508652069014515319,0.05,1,10,"[[2,1,1],[3,0,0],[3,2,0]]",3,42,715,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s43_946af64e6ba67b0b,946af64e6ba67b0b,4,13,43,2009513056142237995,0.05,1,11,"[[0,2,2]]",1,44,741,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s44_6171c6ef4d2e370a,6171c6ef4d2e370a,4,13,44,4290244892511170309,0.05,1,12,"[[3,2,1]]",1,44,741,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
cklr_m4_s45_f8a56f10d631f6ec,f8a56f10d631f6ec,4,13,45,8142097281398414951,0.05,1,14,"[[2,1,1],[3,1,1]]",2,43,728,"[1,1,1,1,0,0,0,0,0,0,0,0,0]",15,4,4,0
